drug_name,review_source,drug_review,tokens,concreteness,modality,sentiments,disease,side effects,side effects grouped,side effects cleaned,side_effects_cleaned_grouped
Trulicity subcutaneous,WebMD,I have been so sick on this medicine.....everytime i try to eat i get so sick to my stomach and it stays for hours and hours or if i dont eat still stomach cramps...blurred vision....leg cramps and disoriented. I have been on Trulcity for 2 weeks and its not getting any better. I feel like my arms and legs weigh a ton each so im sluggish and have no energy. I feel like i am dying actually......going to talk with my dr about getting off of it.,"['sick', 'medicine', 'everytime', 'try', 'eat', 'sick', 'stomach', 'stay', 'hour', 'hour', 'nt', 'eat', 'stomach', 'cramp', 'blur', 'vision', 'leg', 'cramp', 'disorient', 'trulcity', '2', 'week', 'get', 'well', 'feel', 'like', 'arm', 'leg', 'weigh', 'ton', 'm', 'sluggish', 'energy', 'feel', 'like', 'die', 'actually', 'go', 'talk', 'dr', 'get']",0.146341,Deontic modality,Negative,Diabetes,"Stomach Cramps, Leg Cramps",Stomach-Related,"Abdominal Pain, Leg Cramps","Abdomen-Related,Nervous-System-Related"
Trulicity subcutaneous,WebMD,"So I am on week 6 with Trulicity. 
 I am not losing weight. 
 I crave sugar but when I eat it i instantly regret it. I am so sick. When I do get my self to eat a meal I can only eat a small amount and then I get full, and once I'm full...I'm sick.... 
 I'm exhausted ?? 
 Its effecting my performance at work because I'm always feeling nauseous and tired, it's affecting my home life because I'm to tired to really do anything at all around the house. But I'm tired from every night waking up throwing upand countless amounts of times having to get up and use the bathroom for diarrhea. I'm not sure if taking this medication is worth it. I'm miserable ??","['week', '6', 'trulicity', '\n', 'lose', 'weight', '\n', 'crave', 'sugar', 'eat', 'instantly', 'regret', 'sick', 'self', 'eat', 'meal', 'eat', 'small', ""i'm"", 'sick', '\n', 'exhausted', '\n', 'effect', 'performance', 'work', 'feel', 'nauseous', 'tired', 'affect', 'home', 'life', 'tired', 'house', 'tired', 'night', 'wake', 'throw', 'upand', 'countless', 'amount', 'time', 'have', 'use', 'bathroom', 'diarrhea', 'sure', 'take', 'medication', 'worth', 'miserable']",0.156863,Deontic modality,Negative,Diabetes,"Nausea, Diarrhea",Stomach-Related,"Nausea, Diarrhea","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"This medicine tells my brain that I'm not hungry anymore after eating a reasonable meal. I took it for about eight months and lost 30 pounds and my AIC became within an acceptable range. The negative is that since I have Medicare I was not able to use RX coupons and had to rely on my drug plan. It's a very expensive, relatively new drug so of course, my co-pay was a lot. So much so that I had to stop taking it and now my weight is climbing because my brain is telling me I'm hungry all the time.","['medicine', 'tell', 'brain', 'hungry', 'anymore', 'eat', 'reasonable', 'meal', ' ', 'take', 'month', 'lose', '30', 'pound', 'aic', 'acceptable', 'range', ' ', 'negative', 'medicare', 'able', 'use', 'rx', 'coupon', 'rely', 'drug', 'plan', ' ', 'expensive', 'relatively', 'new', 'drug', 'course', 'co', 'pay', 'lot', ' ', 'stop', 'take', 'weight', 'climb', 'brain', 'tell', 'hungry', 'time']",0.177778,Deontic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"I really do hate this drug. I am an ICU RN myself and am very health conscious. I had some routine blood work and despite my HbA1c being within my normal limits, my provider convinced me to try this drug based on a slightly high fasting blood sugar. He told me I needed to lose 20-30Lbs and that this drug would assist. I don't take any medications and have healthy everything else, so I was reluctant but chose to give it a try. First thing, this drug is EXPENSIVE! If I did not have health insurance 4 syringes would have been US1,000! I have been on this drug for three months now. The first 72 hours I am moody, tired and nauseated. At times I have checked my blood sugar level and I am hypoglycaemic when feeling my worse. At night I have to prop myself up from reflux (I have never had this before). If you have ever been pregnant, the side effects are just like morning sickness! By the 4th day I feel ok. I am not hungry, I eat only a few mouthfuls and am ""full"". BUT I crave carbs and sugar! I usually have a very healthy, vegetarian diet. Buy on day 2-4 I crave unhealthy foods. By day 6-7 the drug is wearing off, I wake up refreshed, happy and eager to embrace healthy foods again. I have lost around 2-3 kilo's. I will give it a few more months, but long term this drug is not for me.","['hate', 'drug', 'icu', 'rn', 'health', 'conscious', 'routine', 'blood', 'work', 'despite', 'hba1c', 'normal', 'limit', 'provider', 'convince', 'try', 'drug', 'base', 'slightly', 'high', 'fast', 'blood', 'sugar', 'tell', 'need', 'lose', '20', '30lbs', 'drug', 'assist', 'medication', 'healthy', 'reluctant', 'choose', 'try', 'thing', 'drug', 'expensive', 'health', 'insurance', '4', 'syrinx', 'us1,000', 'drug', ' ', 'month', '72', 'hour', 'moody', 'tired', 'nauseate', 'time', 'check', 'blood', 'sugar', 'level', 'hypoglycaemic', 'feel', 'bad', 'night', 'prop', 'reflux', 'pregnant', 'effect', 'like', 'morning', 'sickness', '4th', 'day', 'feel', 'ok', 'hungry', 'eat', 'mouthful', 'crave', 'carb', 'sugar', 'usually', 'healthy', 'vegetarian', 'diet', 'buy', 'day', '2', '4', 'crave', 'unhealthy', 'food', 'day', '6', '7', 'drug', 'wear', 'wake', 'refresh', 'happy', 'eager', 'embrace', 'healthy', 'food', 'lose', '2', '3', 'kilo', 'month', 'long', 'term', 'drug']",0.194444,Epistemic modality,Negative,Diabetes,Nausea,Stomach-Related,Nausea,General
Trulicity subcutaneous,WebMD,"Within six months, my A1C went from 11 to 6.7. I have normal Blood Glucose Levels each day.","['month', 'a1c', 'go', '11', '6.7', 'normal', 'blood', 'glucose', 'levels', 'day']",0.2,Uncertain modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"Where do I start. Took .75 2 days ago for the 1st time. I thought I was one of the lucky ones until 2 days passed. Starting with the horrible eggy burps and gas. Next thing my stomach got distended and I had the worst bloating I have ever experienced. Tried to go to sleep and now it is 4:30 am and I have had diarrhea nonstop!!! I mean like a firehose. With tremendous force. Then the vomiting startedâ?¦
 NOW I. am vomiting with diarrhea running down my legs.NEVER AGAIN!! I am one and done. No medicine should make you this violently ill!!!! Just sitting here waiting for the next purgeâ?¦.Totally disgusted","['start', 'take', '.75', '2', 'day', 'ago', '1st', 'time', 'think', 'lucky', 'one', '2', 'day', 'pass', 'start', 'horrible', 'eggy', 'burp', 'gas', 'thing', 'stomach', 'get', 'distend', 'bad', 'bloat', 'experience', 'try', 'sleep', '4:30', 'diarrhea', 'nonstop', 'mean', 'like', 'firehose', 'tremendous', 'force', 'vomiting', 'startedâ\x80', '¦', '\n', 'i.', 'vomit', 'diarrhea', 'run', 'leg', 'medicine', 'violently', 'ill', 'sit', 'wait', 'purgeâ\x80', '¦', '.totally', 'disgust']",0.166667,Deontic modality,Negative,Diabetes,"Diahrrea, Nausea",Stomach-Related,"Diarrhea, Nausea","Abdomen-Related,General"
Trulicity subcutaneous,WebMD,"The beginning the side effects were AWFUL. Had egg burps for a couple weeks then they subsided. Doc put me on higher dose and I didn't eat for 6 days. Lost a full 10 lbs in that time and was happy with that. But bloodwork revealed an amazing story. A1c went from 7.8 to 6.0 in 3 months. My albumin is good as well as kidney functions are in normal range. I feel better overall but have a lot of fatigue and it messes with my mental health I think. It makes me feel sadder than usual and I think because it works in the stomach and effects gut health. Overall it's worth all of the pain and suffering to survive with this terrible disease. Wish my mom was here to say how proud she is of me for working so hard at this. She had it too. She died from complications from infection she got while being diabetic. 
 Do what you need to be well and trust your body. I am back on the lower dose and I feel ok just tired a lot. Overwhelming sometimes but I listen to my needs.","['beginning', 'effect', 'awful', ' ', 'egg', 'burps', 'couple', 'week', 'subside', 'doc', 'high', 'dose', 'eat', '6', 'day', 'lose', '10', 'lbs', 'time', 'happy', 'bloodwork', 'reveal', 'amazing', 'story', 'a1c', 'go', '7.8', '6.0', '3', 'month', 'albumin', 'good', 'kidney', 'function', 'normal', 'range', 'feel', 'well', 'overall', 'lot', 'fatigue', 'mess', 'mental', 'health', 'think', 'make', 'feel', 'sadder', 'usual', 'think', 'work', 'stomach', 'effect', 'gut', 'health', 'overall', 'worth', 'pain', 'suffering', 'survive', 'terrible', 'disease', ' ', 'wish', 'mom', 'proud', 'work', 'hard', ' ', 'die', 'complication', 'infection', 'get', 'diabetic', ' \n', 'need', 'trust', 'body', 'low', 'dose', 'feel', 'ok', 'tired', 'lot', 'overwhelming', 'listen', 'need']",0.229885,Uncertain modality,Positive,Diabetes,Fatigue,Body-Pain,Fatigue,Psychological
Trulicity subcutaneous,WebMD,Okay so I took my injection Sunday Morning.. today Is Tuesday. Sunday I was perfectly besides being sooooo tired. I slept for like 4 hours during the day. Yesterday (Monday) I started to feel random stomach pain but it was constant. I was nauseous and could barely eat but it was tolerable. Today (Tuesday) Iâ??m feeling stomach pain again.. it feels more like cramps you get after drinking water or eating then running or swimming. Itâ??s tolerable but hurts and Iâ??m still sooo tired... my side effectsisnâ??t as worse as the people in the comments and I thank God for that!,"['okay', 'take', 'injection', 'sunday', 'morning', 'today', 'tuesday', 'sunday', 'perfectly', 'sooooo', 'tired', 'sleep', 'like', '4', 'hour', 'day', 'yesterday', 'monday', 'start', 'feel', 'random', 'stomach', 'pain', 'constant', 'nauseous', 'barely', 'eat', 'tolerable', 'today', 'tuesday', 'iâ\x80\x99m', 'feel', 'stomach', 'pain', 'feel', 'like', 'cramp', 'drink', 'water', 'eat', 'run', 'swimming', 'itâ\x80\x99s', 'tolerable', 'hurt', 'iâ\x80\x99m', 'sooo', 'tired', 'effectsisnâ\x80\x99t', 'bad', 'people', 'comment', 'thank', 'god']",0.148148,Deontic modality,Negative,Neutral,"Stomach Ache, Nausea",Stomach-Related,"Abdominal Pain, Nausea","Abdomen-Related,General"
Trulicity subcutaneous,WebMD,"Today was my very first time taking the injectionâ?¦ I was sooo scared because all of the horrible reviews. So I decided to be proactive. I took Nausea meds as soon as I did the injection. I took Imodium like 45 minutes before taking the injection and also a pain reliever. Iâ??m not experiencing any bad side effects and I pray it stays this way. Well I am feeling random pain in my leg that comes and goes. Iâ??m not sure if itâ??s related but Iâ??m thankful I didnâ??t get as sick as the comments. I also prayed that I donâ??t get sick as soon as I was taking the injection. Iâ??ll be back with an update. Fingers crossed this drug works for me. Lower my A1C, help me lose weight, and I donâ??t have bad side effects.","['today', 'time', 'take', 'injectionâ\x80', '¦', 'sooo', 'scared', 'horrible', 'review', 'decide', 'proactive', 'take', 'nausea', 'med', 'soon', 'injection', 'take', 'imodium', 'like', '45', 'minute', 'take', 'injection', 'pain', 'reliever', 'iâ\x80\x99m', 'experience', 'bad', 'effect', 'pray', 'stay', 'way', 'feel', 'random', 'pain', 'leg', 'come', 'go', 'iâ\x80\x99m', 'sure', 'itâ\x80\x99s', 'relate', 'iâ\x80\x99m', 'thankful', 'didnâ\x80\x99t', 'sick', 'comment', 'pray', 'donâ\x80\x99t', 'sick', 'soon', 'take', 'injection', 'iâ\x80\x99ll', 'update', 'finger', 'cross', 'drug', 'work', 'lower', 'a1c', 'help', 'lose', 'weight', 'donâ\x80\x99t', 'bad', 'effect']",0.166667,Deontic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"I took my second injection two days ago. Iâ??ve noticed extreme nausea the day of the injection and the day after, but as the week goes by, the nausea subsides. I have gone from very regular bowel movements (once or twice daily) to constipation, only having a bowel movement every 2 - 3 days, and much difficulty then. I was just awakened by reflux. I couldnâ??t breathe due to the vomit filling up my throat. After a minute or so of trying to cough it out, I managed to get a small breath. I then spentquite a bit of time coughing it out of my lungs and spitting it out. Iâ??m done with the Trulicity. My doctor had suggested I switch from Metformin to see if I had less GI issues. Iâ??ll take the nausea and occasional diarrhea from the Metformin thank you. I had been on Metformin for six years. I know what to expect from it, and itâ??s much preferred over this hellish drug.","['take', 'second', 'injection', 'day', 'ago', 'iâ\x80\x99ve', 'notice', 'extreme', 'nausea', 'day', 'injection', 'day', 'week', 'go', 'nausea', 'subside', 'go', 'regular', 'bowel', 'movement', 'twice', 'daily', 'constipation', 'have', 'bowel', 'movement', '2', '3', 'day', 'difficulty', 'awaken', 'reflux', 'couldnâ\x80\x99t', 'breathe', 'vomit', 'fill', 'throat', 'minute', 'try', 'cough', 'manage', 'small', 'breath', 'spentquite', 'bit', 'time', 'cough', 'lung', 'spit', 'iâ\x80\x99m', 'trulicity', 'doctor', 'suggest', 'switch', 'metformin', 'gi', 'issue', 'iâ\x80\x99ll', 'nausea', 'occasional', 'diarrhea', 'metformin', 'thank', 'metformin', 'year', 'know', 'expect', 'itâ\x80\x99s', 'prefer', 'hellish', 'drug']",0.171429,Deontic modality,Negative,Diabetes,"Nausea, Constipation, Nausea",Stomach-Related,"Nausea, Constipation, Nausea","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"I read the reviews and was cautious but tried it. Everyone can be affected so differently so I had to try myself. Within a few weeks, I was experiencing severe right side stomach pain, back pain, burping, not digesting foods and vomiting. I got to a point where I ate toast; and then nothing would stay down. This happened several times over years of use. Each time I had to go to the ER. Couldn't eat anything, wouldnt stop vomiting (foamy yellow) and dehydrated. Tested for everything and it all came back negative, even stomach emptying test. My doctor took me off Trulicity and about the same time discovered I had gall bladder issues. Stayed off Trulicity, had surgey (removed gallbladder) and felt great! Fast forward 11 months and doctor put me back on it, thinking it was the gallbladder all along. Nope. Back to being sick again withing 5 weeks of starting back on it. I guess I'm one of the unlucky ones that can't tolerate it. Just take notice of symptons and get tested for everything! Don't stay on this, if you experience this. I really wanted this to work.","['read', 'review', 'cautious', 'try', 'affect', 'differently', 'try', 'week', 'experience', 'severe', 'right', 'stomach', 'pain', 'pain', 'burping', 'digest', 'food', 'vomiting', 'get', 'point', 'eat', 'toast', 'stay', 'happen', 'time', 'year', 'use', 'time', 'er', 'eat', 'nt', 'stop', 'vomit', 'foamy', 'yellow', 'dehydrate', 'test', 'come', 'negative', 'stomach', 'empty', 'test', 'doctor', 'take', 'trulicity', 'time', 'discover', 'gall', 'bladder', 'issue', 'stay', 'trulicity', 'surgey', 'remove', 'gallbladder', 'feel', 'great', 'fast', 'forward', '11', 'month', 'doctor', 'think', 'gallbladder', 'nope', 'sick', 'withe', '5', 'week', 'start', 'guess', 'unlucky', 'one', 'tolerate', 'notice', 'sympton', 'test', 'stay', 'experience', 'want', 'work']",0.074074,Deontic modality,Negative,Diabetes,"Stomach Ache, Nausea",Stomach-Related,"Abdominal Pain, Nausea","Abdomen-Related,General"
Trulicity subcutaneous,WebMD,If you leave a good review for this drug you are lying. This stuff was made by the hands of Satan himself. I have suffered from all but one of the side effects and then a few more! It has landed me in the hospital more than one and from all the vomiting I now have an eating disorder. That's how they claim you lose weight on this stuff because you vomit so much paired with diarrhea that of course you will lose weight plus you're afraid to eat or drink anything for those very reasons. I'd rather have drinks with Bill Cosby before I take this stuff again!,"['leave', 'good', 'review', 'drug', 'lie', 'stuff', 'hand', 'satan', 'suffer', 'effect', 'land', 'hospital', 'vomiting', 'eating', 'disorder', 'claim', 'lose', 'weight', 'stuff', 'vomit', 'pair', 'diarrhea', 'course', 'lose', 'weight', 'plus', 'afraid', 'eat', 'drink', 'reason', 'drink', 'bill', 'cosby', 'stuff']",0.117647,Deontic modality,Negative,Diabetes,"Nausea, Diarrhea",Stomach-Related,"Nausea, Diarrhea","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,Iâ??ve been on Trulicity for a month now and I have lost 10 pounds. It has suppressed my appetite but not so much that I donâ??t eat. I just eat way less. So far I am happy with it.,"['iâ\x80\x99ve', 'trulicity', 'month', 'lose', '10', 'pound', 'suppress', 'appetite', 'donâ\x80\x99t', 'eat', 'eat', 'way', 'far', 'happy']",0,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,So first of all I waited two months to start this medication because I have horrible G. I. issues and after reading so many negative reviews I was nervous it would make me even sicker. Week one I barely ate anything. I had some pretty intense pain in both of my legs. I also experienced the worst fatigue and literally slept for 5 days. By day 6 I felt like it wore off and i was starving. Week two I was tired but felt hungry all the time. Week three I had a sudden surge in energy and was awake formore then 24 hours. This could be from the medication or all of the sleeping I had done in the previous weeks. I have now increased to 1.5mg dose and I feel awful. I've had headaches since starting the med but today it's a migraine. My vision is also blurry and my legs gave out when I went to stand up. Also my glucose levels have remained fairly high. I want the med to work because it seems to also help my G. I. issues but I'm not sure it is actually helping with my A1C or weight loss. Fingers crossed the side effects stop and I start seeing better results soon.,"['wait', 'month', 'start', 'medication', 'horrible', 'g.', 'i.', 'issue', 'read', 'negative', 'review', 'nervous', 'sicker', 'week', 'barely', 'eat', 'pretty', 'intense', 'pain', 'leg', 'experience', 'bad', 'fatigue', 'literally', 'sleep', '5', 'day', 'day', '6', 'feel', 'like', 'wear', 'starve', 'week', 'tired', 'feel', 'hungry', 'time', 'week', 'sudden', 'surge', 'energy', 'awake', 'formore', '24', 'hour', 'medication', 'sleeping', 'previous', 'week', 'increase', '1.5', 'mg', 'dose', 'feel', 'awful', 'headache', 'start', 'med', 'today', 'migraine', 'vision', 'blurry', 'leg', 'give', 'go', 'stand', 'glucose', 'level', 'remain', 'fairly', 'high', 'want', 'med', 'work', 'help', 'g.', 'i.', 'issue', 'sure', 'actually', 'help', 'a1c', 'weight', 'loss', 'finger', 'cross', 'effect', 'stop', 'start', 'see', 'well', 'result', 'soon']",0.212766,Deontic modality,Negative,Diabetes,"Fatigue, Headache",Body-Pain,"Fatigue, Headache","Psychological,Ache/Pain & Swelling"
Trulicity subcutaneous,WebMD,I took the lowest dose for 2 months. Then switched to second highest dose for 2 months. I could not continue because of fluid retention nausea vomiting diarrhea and a general feeling of unwell. I also had very vivid upsetting dreams with higher dose. Stopped taking it for 3 days feel much better.,"['take', 'low', 'dose', '2', 'month', 'switch', 'second', 'high', 'dose', '2', 'month', 'continue', 'fluid', 'retention', 'nausea', 'vomit', 'diarrhea', 'general', 'feeling', 'unwell', 'vivid', 'upsetting', 'dream', 'high', 'dose', 'stop', 'take', '3', 'day', 'feel', 'well']",0.387097,Uncertain modality,Negative,Diabetes,"Nausea, Diarrhea",Stomach-Related,"Nausea, Diarrhea","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"Been on Trulicity 11 months. Blood sugar well controlled but no weight loss, fluid retention, belly bloat, indigestion and horrible mood change ??, not wanting to be around others and stay angry most of the time. Will be talking with doctor to get off.","['trulicity', '11', 'month', 'blood', 'sugar', 'control', 'weight', 'loss', 'fluid', 'retention', 'belly', 'bloat', 'indigestion', 'horrible', 'mood', 'change', 'want', 'stay', 'angry', 'time', 'talk', 'doctor']",0.272727,Deontic modality,Negative,Diabetes,Indigestion,Stomach-Related,Indigestion,Abdomen-Related
Trulicity subcutaneous,WebMD,"After 2 doses I stopped due to sever fatigue, no appetite, headaches, nausea, bloating, and the worst constipation (no bowel movements in 6 to 7 days). I am have been off it 5 days and am still experiencing bloating, abdominal pain, and diarrhea after eating. Think twice or more before starting on this drug, I wish I had.","['2', 'dose', 'stop', 'sever', 'fatigue', 'appetite', 'headache', 'nausea', 'bloat', 'bad', 'constipation', 'bowel', 'movement', '6', '7', 'day', '5', 'day', 'experience', 'bloat', 'abdominal', 'pain', 'diarrhea', 'eat', 'think', 'twice', 'start', 'drug', 'wish']",0.206897,Deontic modality,Negative,Diabetes,"Fatigue, Loss of Appetite, Headache, Nausea, Constipation, Stomach Ache, Diarrhea",Body-Pain,"Fatigue, Loss of Appetite, Headache, Nausea, Constipation, Abdominal Pain, Diarrhea","Psychological,Ache/Pain & Swelling,General,Abdomen-Related"
Trulicity subcutaneous,WebMD,"Too expensive, Drug companies are rip offs. Make the price cheaper so people donâ??t have to go broke. One month supply is more than I make in a month!!!!","['expensive', 'drug', 'company', 'rip', 'off', 'price', 'cheap', 'people', 'donâ\x80\x99t', 'broke', 'month', 'supply', 'month']",0.461538,Deontic modality,Neutral,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"Awful ! Only one ""shot"" and within 24 hours I began experiencing: Stomach pain, bubble guts, and belly cramps; (sulfur) egg burps, loud and explosive gas, almost hourly diareah, and nausea. 8/2022","['awful', ' ', 'shot', '24', 'hour', 'begin', 'experience', ' ', 'stomach', 'pain', 'bubble', 'gut', 'belly', 'cramp', 'sulfur', 'egg', 'burps', ' ', 'loud', 'explosive', 'gas', 'hourly', 'diareah', 'nausea', '8/2022']",0.16,Deontic modality,Negative,Diabetes,"Stomach Ache, Diarrhea, Nausea",Stomach-Related,"Abdominal Pain, Diarrhea, Nausea","Abdomen-Related,General"
Trulicity subcutaneous,WebMD,"Excellent results - 4 months of use, and A1C went from 6.5 to 5.7, Creatinine went from 1.35 to 1.18, and GFR went from 51 to 65. I've lost 30 pounds which I needed to lose. No problems except you MUST inject into fat and not muscle. Make SURE to keep the injector up against your skin until you have heard 2 clicks - that second click can take 2 minutes to occur.","['excellent', 'result', '4', 'month', 'use', 'a1c', 'go', '6.5', '5.7', 'creatinine', 'go', '1.35', '1.18', 'gfr', 'go', '51', '65', ' ', 'lose', '30', 'pound', 'need', 'lose', ' ', 'problem', 'inject', 'fat', 'muscle', ' ', 'sure', 'injector', 'skin', 'hear', '2', 'click', 'second', 'click', '2', 'minute', 'occur']",0.1,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"First Tried Metformin, but side effects of migraines and nausea were bad so I tried Trulicity. No Side Effects at all. My A1C was 12.7, fasting glucose was 250+. In three weeks, my glucose was down to the 90's after eating less than 15 Carb meals.","['tried', 'metformin', 'effect', 'migraine', 'nausea', 'bad', 'try', 'trulicity', ' ', 'effect', ' ', 'a1c', '12.7', 'fast', 'glucose', '250', '+', ' ', 'week', 'glucose', '90', 'eat', '15', 'carb', 'meal']",0.08,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"I was struggling with metformin as awful diarrhea which meant everything I traveled I stopped taking it. On trulicity 2 weeks, appetite gone and the thought of eating anything fatty, even an egg makes me slightly nauseas, and I knew from this forum to cut down food so it's working so far, no stomach problems at all, eating smoothies which are easier to digest","['struggle', 'metformin', 'awful', 'diarrhea', 'mean', 'travel', 'stop', 'take', 'trulicity', '2', 'week', 'appetite', 'go', 'thought', 'eat', 'fatty', 'egg', 'make', 'slightly', 'nauseas', 'know', 'forum', 'cut', 'food', 'work', 'far', 'stomach', 'problem', 'eat', 'smoothie', 'easy', 'digest']",0.0625,Deontic modality,Positive,Diabetes,Nausea,Stomach-Related,Nausea,General
Trulicity subcutaneous,WebMD,"I have been on it for 2 weeks, and it has helped manage by BG, somewhat, but maybe not enough. It's very, very easy to use, and convenient.","['2', 'week', 'help', 'manage', 'bg', 'somewhat', 'maybe', 'easy', 'use', 'convenient']",0,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"Been on Trulicity for about 2 weeks now. Previously on Victoza for 1+ year and switched since it lost effectiveness controlling my blood sugar. Insurance made me try this before approving anything else. Blood sugar has been stable for the most part, however the side effects I feel outweigh this. Iâ??ve been having indigestion, constipation, nausea, bloating, and abdominal pain. Itâ??s been a miserable 2 weeks and donâ??t think I can do another week of this. Iâ??m talking to my doctor about switching toa different medication. Everyone is different, but this one is not for me.","['trulicity', '2', 'week', 'previously', 'victoza', '1', '+', 'year', 'switch', 'lose', 'effectiveness', 'control', 'blood', 'sugar', 'insurance', 'try', 'approve', 'blood', 'sugar', 'stable', 'effect', 'feel', 'outweigh', 'iâ\x80\x99ve', 'have', 'indigestion', 'constipation', 'nausea', 'bloat', 'abdominal', 'pain', 'itâ\x80\x99s', ' ', 'miserable', '2', 'week', 'donâ\x80\x99t', 'think', 'week', 'iâ\x80\x99m', 'talk', 'doctor', 'switch', 'toa', 'different', 'medication', 'different']",0.12766,Deontic modality,Negative,Diabetes,"Indigestion, Constipation, Nausea, Stomach Ache",Stomach-Related,"Indigestion, Constipation, Nausea, Abdominal Pain","Abdomen-Related,General"
Trulicity subcutaneous,WebMD,I just started Trulicity. And so far I feel so much better,"['start', 'trulicity', 'far', 'feel', 'well']",0,Epistemic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"Taken for 3 years, no problem.","['take', '3', 'year', 'problem']",0,Deontic modality,Positive,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,"Lowered my A1C but stomach pain. Also, the injection was too vigorous and hurt! Hurt so much more than my daily insulin injection. Left bruises. Lost a few pounds. 10 or so.","['lower', 'a1c', 'stomach', 'pain', ' ', 'injection', 'vigorous', 'hurt', ' ', 'hurt', 'daily', 'insulin', 'injection', 'leave', 'bruise', ' ', 'lose', 'pound', '10']",0.105263,Deontic modality,Positive,Diabetes,Stomach Ache,Stomach-Related,Abdominal Pain,Abdomen-Related
Trulicity subcutaneous,WebMD,Right now this is the rating Iâ??ll give. Starting my second week. Had cramping and vomiting and diarrhea the first day after taking and it subsided. You really have to watch food intake with this and what youâ??re eating otherwise youâ??ll have stomach cramps and diarrhea. My doctor also told me with this medication to stay 1800 calories or else Iâ??ll get stomach cramps too. So trying to adjust and hoping the second week is better.,"['right', 'rating', 'iâ\x80\x99ll', 'start', 'second', 'week', 'cramp', 'vomiting', 'diarrhea', 'day', 'take', 'subside', 'watch', 'food', 'intake', 'youâ\x80\x99re', 'eat', 'youâ\x80\x99ll', 'stomach', 'cramp', 'diarrhea', 'doctor', 'tell', 'medication', 'stay', '1800', 'calorie', 'iâ\x80\x99ll', 'stomach', 'cramp', 'try', 'adjust', 'hope', 'second', 'week', 'well']",0.117647,Epistemic modality,Neutral,Diabetes,"Nausea, Diarrhea, Stomach cramps",Stomach-Related,"Nausea, Diarrhea, Abdominal Pain","General,Abdomen-Related"
Trulicity subcutaneous,WebMD,TRULICITY NEEDLES DO NOT ALWAYS WORK WELL SOME BARLEY GO INTO THE SKIN AND SOME DO NOT EVEN GO INTO SKIN AND GAVE ME A $60.00 CO PAY OR $786.00 WET SPOT,"['trulicity', 'needles', 'work', 'barley', 'skin', 'skin', 'give', '$', '60.00', 'co', 'pay', '$', '786.00', 'wet', 'spot']",0,Deontic modality,Negative,Diabetes,Nil,Nil,Nil,Nil
Trulicity subcutaneous,WebMD,If you want to have the worst stomach pain muscle twitches severe weight gain and lose total control of your sugar levels this is the drug for you . . Off this poison for ten days and the side effects just get worse . Poison stay as far away as you can.,"['want', 'bad', 'stomach', 'pain', 'muscle', 'twitch', 'severe', 'weight', 'gain', 'lose', 'total', 'control', ' ', 'sugar', 'level', 'drug', 'poison', 'day', 'effect', 'bad', 'poison', 'stay', 'far', 'away']",0.25,Deontic modality,Negative,Diabetes,Stomach Ache,Stomach-Related,Abdominal Pain,Abdomen-Related
Trulicity subcutaneous,WebMD,"Been on trulicity and metformin for eight months. A1C is down. Nausea, stomach pain, diarrhea, constipation, rotten egg burps, vomiting, joint/muscle pain, and increased kidney problems. Weight loss didn't happen as stated. Quality of life decreased because of side effects. Stuck near toilet ""just in case"". Outrageous cost! I have appointment with doctor soon and hope to get off this med! I'm 66 and recently retired. Glad I did because I wouldn't be able to go to work.","['trulicity', 'metformin', 'month', 'a1c', 'nausea', 'stomach', 'pain', 'diarrhea', 'constipation', 'rotten', 'egg', 'burps', 'vomiting', 'joint', 'muscle', 'pain', 'increase', 'kidney', 'problem', 'weight', 'loss', 'happen', 'state', 'quality', 'life', 'decrease', 'effect', 'stuck', 'near', 'toilet', 'case', 'outrageous', 'cost', 'appointment', 'doctor', 'soon', 'hope', 'med', '66', 'recently', 'retire', 'glad', 'able', 'work']",0.204545,Deontic modality,Negative,Diabetes,"Nausea, Stomach Ache, Diarrhea, Constipation, Kidney issue",Stomach-Related,"Nausea, Abdominal Pain, Diarrhea, Constipation, Kidney Problem","General,Abdomen-Related,Urinary-Related"
